Document Number,Accounting Document Number,Company Code,Invoice Status,Activity,Actual Role,Actual Agent,Start Date & Time,End Date & Time,Work Item ID,Process Type Number,Process Type Text
000009927862,5100362904,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KATURAMUT,2025-09-15 08:25:47,2025-09-15 08:25:47,000196325985,854,QH - Service Entry Required (PO)
000009927884,5100203642,2700,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,VAYROT,2025-09-09 14:47:05,2025-09-09 14:47:05,000195637941,854,QH - Service Entry Required (PO)
000009927912,5100203399,2700,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,VAYROT,2025-09-05 13:48:19,2025-09-05 13:48:19,000195637943,854,QH - Service Entry Required (PO)
000009927932,5100203390,2700,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,MORRSUZA,2025-09-05 13:34:15,2025-09-05 13:34:15,000195636761,854,QH - Service Entry Required (PO)
000009928036,5100439537,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,DAMSC,2025-09-08 14:39:59,2025-09-08 14:39:59,000195835262,854,QH - Service Entry Required (PO)
000009928077,5100053820,2900,29,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,FERGUSONRE,2025-09-08 15:34:34,2025-09-08 15:34:34,000195846270,838,QH - Missing Mandatory Information (PO)
000009928079,5100440765,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-09-16 14:32:18,2025-09-16 14:32:18,000196554883,854,QH - Service Entry Required (PO)
000009928287,5100440763,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-09-16 14:30:29,2025-09-16 14:30:29,000196554872,854,QH - Service Entry Required (PO)
000009928318,5100257118,2400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CARTHEWN,2025-09-09 06:37:18,2025-09-09 06:37:18,000195874635,854,QH - Service Entry Required (PO)
000009928441,5100485081,2500,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,DALEYDAN,2025-09-15 09:18:40,2025-09-15 09:18:40,000196300713,854,QH - Service Entry Required (PO)
000009928447,5100203794,2700,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,MORRSUZA,2025-09-10 10:13:32,2025-09-10 10:13:32,000196004053,854,QH - Service Entry Required (PO)
000009928510,5100439274,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,DAMSC,2025-09-05 13:31:32,2025-09-05 13:31:32,000195663162,804,QH - Invalid Vendor (PO)
000009928616,5100411017,3500,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,OLSENBRI,2025-09-05 15:32:33,2025-09-05 15:32:33,000195665612,854,QH - Service Entry Required (PO)
000009928643,5100362548,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,HOERLERJ,2025-09-12 08:45:37,2025-09-12 08:45:37,000196160639,854,QH - Service Entry Required (PO)
000009928658,,2400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BAILEYDM,2025-09-10 15:38:17,2025-09-10 15:38:17,000196001778,899,QH - Tolerance exceeded (PO)
000009928753,5101143426,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,MAHARAJSA,2025-09-08 15:41:48,2025-09-08 15:41:48,000195737200,854,QH - Service Entry Required (PO)
000009928754,5101146757,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,WICKHAMMI,2025-09-15 11:57:15,2025-09-15 11:57:15,000195928439,854,QH - Service Entry Required (PO)
000009928756,5100346807,3000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BURRIDGEB,2025-09-04 10:26:54,2025-09-04 10:26:54,000195491303,854,QH - Service Entry Required (PO)
000009928770,5100439196,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,DAMSC,2025-09-05 09:58:55,2025-09-05 09:58:55,000195540374,838,QH - Missing Mandatory Information (PO)
000009928772,5100200119,3400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BAXTERTA,2025-09-05 15:01:27,2025-09-05 15:01:27,000195703079,854,QH - Service Entry Required (PO)
000009928976,5100346809,3000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BURRIDGEB,2025-09-04 10:39:16,2025-09-04 10:39:16,000195491092,854,QH - Service Entry Required (PO)
000009929013,5100362099,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,VAINSD,2025-09-09 09:14:35,2025-09-09 09:14:35,000195812535,854,QH - Service Entry Required (PO)
000009929035,5100440762,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-09-16 14:28:58,2025-09-16 14:28:58,000196554870,854,QH - Service Entry Required (PO)
000009929055,5100440760,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-09-16 14:25:50,2025-09-16 14:25:50,000196554871,854,QH - Service Entry Required (PO)
000009929112,5100203819,2700,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,NEILLEYC,2025-09-10 10:56:36,2025-09-10 10:56:36,000196039230,854,QH - Service Entry Required (PO)
000009929135,5100348137,3000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ANDERSENSD,2025-09-12 15:56:15,2025-09-12 15:56:15,000196156975,854,QH - Service Entry Required (PO)
000009929351,5100199243,3400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KUHNERTM,2025-09-04 11:29:37,2025-09-04 11:29:37,000195502773,854,QH - Service Entry Required (PO)
000009929352,5100201706,3400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KUHNERTM,2025-09-25 14:15:48,2025-09-25 14:15:48,000197539827,854,QH - Service Entry Required (PO)
000009929459,5101143263,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ANDREWSJAD,2025-09-08 14:00:04,2025-09-08 14:00:04,000195726783,854,QH - Service Entry Required (PO)
000009929516,5100439562,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,DAMSC,2025-09-08 15:46:04,2025-09-08 15:46:04,000195835259,854,QH - Service Entry Required (PO)
000009929682,5100412175,3500,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ALEMANR,2025-09-12 11:03:01,2025-09-12 11:03:01,000195963943,854,QH - Service Entry Required (PO)
000009929684,5100412213,3500,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ALEMANR,2025-09-12 13:24:39,2025-09-12 13:24:39,000195963941,854,QH - Service Entry Required (PO)
000009929911,5100440171,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,FAINTSU,2025-09-12 11:26:37,2025-09-12 11:26:37,000196096415,854,QH - Service Entry Required (PO)
000009930030,5100411990,3500,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,MARSTENC,2025-09-12 08:02:02,2025-09-12 08:02:02,000196153330,854,QH - Service Entry Required (PO)
000009930058,5100091934,2200,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ALEMANR,2025-09-15 09:15:06,2025-09-15 09:15:06,000195628984,838,QH - Missing Mandatory Information (PO)
000009930153,5100257150,2400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CARTHEWN,2025-09-09 09:53:32,2025-09-09 09:53:32,000195909528,854,QH - Service Entry Required (PO)
000009930166,5100440169,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,FAINTSU,2025-09-12 11:24:24,2025-09-12 11:24:24,000196096441,854,QH - Service Entry Required (PO)
000009930215,5100199679,3400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BRIGGSI,2025-09-08 11:09:22,2025-09-08 11:09:22,000195771191,854,QH - Service Entry Required (PO)
000009930258,5100365144,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KELLYCARA,2025-09-24 09:12:12,2025-09-24 09:12:12,000197349469,854,QH - Service Entry Required (PO)
000009930386,5100349143,3200,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CARMILEE,2025-09-08 07:07:57,2025-09-08 07:07:57,000195742685,854,QH - Service Entry Required (PO)
000009930397,5100361885,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,PEARSONSAS,2025-09-08 09:15:12,2025-09-08 09:15:12,000195749627,854,QH - Service Entry Required (PO)
000009930398,5100440168,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,FAINTSU,2025-09-12 11:22:34,2025-09-12 11:22:34,000196096442,854,QH - Service Entry Required (PO)
000009930480,5100440165,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,FAINTSU,2025-09-12 11:18:54,2025-09-12 11:18:54,000196096439,854,QH - Service Entry Required (PO)
000009930545,5100439957,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-09-10 14:04:58,2025-09-10 14:04:58,000196010307,854,QH - Service Entry Required (PO)
000009930605,5101144029,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,DOBRUCKINISV,2025-09-09 09:28:37,2025-09-09 09:28:37,000195846934,854,QH - Service Entry Required (PO)
000009930859,5101049565,2100,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,MITCHELLRD,2025-09-09 10:34:31,2025-09-09 10:34:31,000195905991,854,QH - Service Entry Required (PO)
000009930928,5100054349,2900,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,VAINSD,2025-09-22 15:32:57,2025-09-22 15:32:57,000197059186,854,QH - Service Entry Required (PO)
000009930959,5101048070,2100,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,MITCHELLRD,2025-09-05 09:27:19,2025-09-05 09:27:19,000195599284,838,QH - Missing Mandatory Information (PO)
000009930960,5100412743,3500,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,SHARPKJU,2025-09-16 07:07:29,2025-09-16 07:07:29,000196449643,813,QH - Manual Check Lines and/or Balance (PO)
000009931201,5100412176,3500,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CAMPBELLCHER,2025-09-12 11:05:06,2025-09-12 11:05:06,000196172759,854,QH - Service Entry Required (PO)
000009931228,5101142819,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ANDREWSJAD,2025-09-08 07:04:01,2025-09-08 07:04:01,000195742792,813,QH - Manual Check Lines and/or Balance (PO)
000009931277,5100347013,3000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,MARSTENC,2025-09-05 08:59:54,2025-09-05 08:59:54,000195610164,854,QH - Service Entry Required (PO)
000009931518,5100258035,2400,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CARTHEWN,2025-09-17 08:52:03,2025-09-17 08:52:03,000196658540,854,QH - Service Entry Required (PO)
000009931578,5100347076,3000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,MARSTENC,2025-09-05 14:46:03,2025-09-05 14:46:03,000195610162,854,QH - Service Entry Required (PO)
000009931611,5100362878,2800,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ALLEYSH,2025-09-15 06:55:46,2025-09-15 06:55:46,000196197529,854,QH - Service Entry Required (PO)
000009931954,5100348019,3000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ANDERSONLEN,2025-09-12 09:39:17,2025-09-12 09:39:17,000196145768,854,QH - Service Entry Required (PO)
000009932063,5100442550,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ESSELINKJ,2025-09-26 10:24:54,2025-09-26 10:24:54,000197456307,813,QH - Manual Check Lines and/or Balance (PO)
000009932090,5101048299,2100,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,FISHERRY,2025-09-05 14:15:11,2025-09-05 14:15:11,000195596627,854,QH - Service Entry Required (PO)
000009932123,5101154342,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,RECKK,2025-09-25 07:53:11,2025-09-25 07:53:11,000197464226,854,QH - Service Entry Required (PO)
000009932245,5100442095,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,DAMSC,2025-09-24 12:51:11,2025-09-24 12:51:11,000197324510,854,QH - Service Entry Required (PO)
000009932390,5100629626,2000,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,MITCHELLBR,2025-09-05 11:05:47,2025-09-05 11:05:47,000195591050,838,QH - Missing Mandatory Information (PO)
000009932539,5101154340,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,RECKK,2025-09-25 07:52:35,2025-09-25 07:52:35,000197464225,854,QH - Service Entry Required (PO)
000009932865,5100439310,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,DAMSC,2025-09-05 14:36:36,2025-09-05 14:36:36,000195684784,854,QH - Service Entry Required (PO)
000009932888,5100199514,3400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BRIGGSI,2025-09-05 14:16:14,2025-09-05 14:16:14,000195677406,854,QH - Service Entry Required (PO)
000009932893,5100348565,3000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BURRIDGEB,2025-09-16 08:55:49,2025-09-16 08:55:49,000196426429,854,QH - Service Entry Required (PO)
000009932999,5100199453,3400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BAXTERTA,2025-09-05 09:54:46,2025-09-05 09:54:46,000195630245,854,QH - Service Entry Required (PO)
000009933250,5100439339,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,DAMSC,2025-09-05 15:10:30,2025-09-05 15:10:30,000195704018,854,QH - Service Entry Required (PO)
000009933269,5100439308,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,FAINTSU,2025-09-05 14:34:20,2025-09-05 14:34:20,000195696317,854,QH - Service Entry Required (PO)
000009933272,5100366010,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KELLYCARA,2025-09-29 10:21:14,2025-09-29 10:21:14,000197750570,854,QH - Service Entry Required (PO)
000009933276,5100439530,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-09-05 14:17:18,2025-09-05 14:17:18,000195690290,854,QH - Service Entry Required (PO)
000009933299,5100439528,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-09-05 14:15:42,2025-09-05 14:15:42,000195690289,854,QH - Service Entry Required (PO)
000009933303,5100439527,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-09-05 14:14:32,2025-09-05 14:14:32,000195690264,854,QH - Service Entry Required (PO)
000009933307,5100439337,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,DAMSC,2025-09-05 15:09:46,2025-09-05 15:09:46,000195704014,854,QH - Service Entry Required (PO)
000009934167,5100364052,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CAMPBELLCHER,2025-09-18 11:12:58,2025-09-18 11:12:58,000196835894,854,QH - Service Entry Required (PO)
000009934168,5100364053,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CAMPBELLCHER,2025-09-18 11:31:00,2025-09-18 11:31:00,000196839773,854,QH - Service Entry Required (PO)
000009934409,5100529371,2600,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,NEILLEYC,2025-09-23 08:38:40,2025-09-23 08:38:40,000197152365,854,QH - Service Entry Required (PO)
000009934410,5100529372,2600,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,NEILLEYC,2025-09-23 08:39:20,2025-09-23 08:39:20,000197152338,854,QH - Service Entry Required (PO)
000009934577,5100415951,3500,13,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,WALDONK,2025-10-01 12:24:47,2025-10-01 12:24:47,000198058175,854,QH - Service Entry Required (PO)
000009934582,5101155553,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CAMPBELLCHER,2025-09-26 11:21:48,2025-09-26 11:21:48,000197625968,854,QH - Service Entry Required (PO)
000009934801,5100053900,2900,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,VAINSD,2025-09-12 06:16:51,2025-09-12 06:16:51,000195812573,838,QH - Missing Mandatory Information (PO)
000009934931,5100362298,2800,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KATURAMUT,2025-09-10 08:46:02,2025-09-10 08:46:02,000195970271,804,QH - Invalid Vendor (PO)
000009935040,5100092627,2200,13,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,WALDONK,2025-09-29 06:58:09,2025-09-29 06:58:09,000197710320,854,QH - Service Entry Required (PO)
000009935181,5100347101,3000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ANDERSENSD,2025-09-05 15:40:39,2025-09-05 15:40:39,000195627633,854,QH - Service Entry Required (PO)
000009935262,5100257274,2400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CARTHEWN,2025-09-10 08:30:31,2025-09-10 08:30:31,000196001682,854,QH - Service Entry Required (PO)
000009935315,5100348890,3000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ALLITTT,2025-09-17 13:35:37,2025-09-17 13:35:37,000196632370,854,QH - Service Entry Required (PO)
000009935559,5101048103,2100,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,MITCHELLRD,2025-09-05 10:32:51,2025-09-05 10:32:51,000195631986,854,QH - Service Entry Required (PO)
000009935561,5100350309,3000,13,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ALLITTT,2025-09-25 13:01:48,2025-09-25 13:01:48,000197450753,854,QH - Service Entry Required (PO)
000009935626,5100363003,2800,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KATURAMUT,2025-09-15 11:06:54,2025-09-15 11:06:54,000196325818,854,QH - Service Entry Required (PO)
000009935633,5100524672,2600,07,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,MORRSUZA,2025-09-05 10:19:05,2025-09-05 10:19:05,000195636297,805,QH - Suspected Duplicate (PO)
000009935647,5100489142,2500,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BRIGGSI,2025-10-01 07:22:50,2025-10-01 07:22:50,000197949948,854,QH - Service Entry Required (PO)
000009935729,5101142998,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,DOBRUCKINISV,2025-09-08 10:00:06,2025-09-08 10:00:06,000195736136,854,QH - Service Entry Required (PO)
000009935785,5100411507,3500,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CAMPBELLCHER,2025-09-09 14:23:47,2025-09-09 14:23:47,000195934279,854,QH - Service Entry Required (PO)
000009935889,5100349903,3000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ANDERSONLEN,2025-09-24 08:22:13,2025-09-24 08:22:13,000197324187,854,QH - Service Entry Required (PO)
000009935911,5100091696,2200,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ARDILLK,2025-09-08 10:35:33,2025-09-08 10:35:33,000195785030,854,QH - Service Entry Required (PO)
000009935937,5100439341,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,DAMSC,2025-09-05 15:11:29,2025-09-05 15:11:29,000195703994,854,QH - Service Entry Required (PO)
000009936010,5100363450,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KATURAMUT,2025-09-16 13:34:47,2025-09-16 13:34:47,000196458617,854,QH - Service Entry Required (PO)
000009936057,5100439683,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,DAMSC,2025-09-09 10:25:39,2025-09-09 10:25:39,000195914837,899,QH - Tolerance exceeded (PO)
000009936223,5100483460,2500,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KUHNERTM,2025-09-05 11:06:47,2025-09-05 11:06:47,000195641967,854,QH - Service Entry Required (PO)
000009936225,5100483923,2500,07,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KUHNERTM,2025-09-08 14:32:23,2025-09-08 14:32:23,000195641287,805,QH - Suspected Duplicate (PO)
000009936259,5100439489,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,DAMSC,2025-09-08 11:30:16,2025-09-08 11:30:16,000195746558,838,QH - Missing Mandatory Information (PO)
000009936406,5100361959,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,VAINSD,2025-09-08 13:34:31,2025-09-08 13:34:31,000195812528,854,QH - Service Entry Required (PO)
000009936407,5100361958,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,VAINSD,2025-09-08 13:33:38,2025-09-08 13:33:38,000195812527,854,QH - Service Entry Required (PO)
000009936408,5100361956,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,VAINSD,2025-09-08 13:31:12,2025-09-08 13:31:12,000195812530,854,QH - Service Entry Required (PO)
000009936409,5100361954,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,VAINSD,2025-09-08 13:29:26,2025-09-08 13:29:26,000195812536,854,QH - Service Entry Required (PO)
000009936410,5100361953,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,VAINSD,2025-09-08 13:28:39,2025-09-08 13:28:39,000195812533,854,QH - Service Entry Required (PO)
000009936411,5101048842,2100,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,MITCHELLRD,2025-09-08 10:54:41,2025-09-08 10:54:41,000195710073,854,QH - Service Entry Required (PO)
000009936480,5100411501,3500,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CAMPBELLCHER,2025-09-09 14:18:00,2025-09-09 14:18:00,000195934239,854,QH - Service Entry Required (PO)
000009936673,5100630697,2000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,LEARMONTHK,2025-09-09 11:32:39,2025-09-09 11:32:39,000195929977,854,QH - Service Entry Required (PO)
